"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jul 09 07:18:37 UTC 2024","Tue Jul 09 07:18:38 UTC 2024","1047","/recon","/transactions","batches","","","testPostResourseToTransactionById",""
"passed","Tue Jul 09 07:19:41 UTC 2024","Tue Jul 09 07:19:41 UTC 2024","288","/contact","/MembersApi","/Provider User > /Ext.Profile","","","test contacts.deleteposition","Path:

My Profile > Ext. Profile > Education & Work History > click Delete icon of existing Work History"
"passed","Tue Jul 09 07:22:39 UTC 2024","Tue Jul 09 07:22:39 UTC 2024","567","Auth","","","","","auth",""
"passed","Tue Jul 09 07:23:48 UTC 2024","Tue Jul 09 07:23:49 UTC 2024","568","/SchedulingOptimizationRegression","/C951535 No Conflicts for recurring schedules up to 5 weeks Work/School","","","","pre-request Create Employee2",""
"failed","Tue Jul 09 07:19:48 UTC 2024","Tue Jul 09 07:19:48 UTC 2024","388","/SchedulingOptimizationRegression","/C611080 Verify ServiceCodes, Activity logs of updateEvent with NEW Client Optimization","","","","test C611080 Verify old Appointment1 details",""
"passed","Tue Jul 09 07:20:00 UTC 2024","Tue Jul 09 07:20:00 UTC 2024","381","/contact","/MembersApi","/Client User > /Payors","","","test contacts.lookupsharedpayors","Path:

Client Profile > Payors > click Add New button and click Shared > type some in Search field"
"passed","Tue Jul 09 07:19:23 UTC 2024","Tue Jul 09 07:19:23 UTC 2024","530","/scheduling","The employee doesn't have permission  Contacts > Manage Own Basic Info","","","","Assign members",""
"passed","Tue Jul 09 07:23:34 UTC 2024","Tue Jul 09 07:23:35 UTC 2024","470","/SchedulingOptimizationRegression","/Historical Data in Clinic Algorithm","/C948378 Client Prioritization in Clinic","","","test C948378 Open Status Drafts",""
"passed","Tue Jul 09 07:19:10 UTC 2024","Tue Jul 09 07:19:10 UTC 2024","280","/bundles","/old version of endpoint","","","","testBundlesGetlibrarytoplevel",""
"passed","Tue Jul 09 07:20:37 UTC 2024","Tue Jul 09 07:20:37 UTC 2024","243","/learn","/test","","","","testBundleStatus_makeActive",""
"passed","Tue Jul 09 07:17:30 UTC 2024","Tue Jul 09 07:17:31 UTC 2024","431","/SchedulingOptimizationRegression","/C611063 Verify Publishing Converted Appointment Changes","","","","pre-request Connect Employee1 vs Clients NEW",""
"passed","Tue Jul 09 07:17:51 UTC 2024","Tue Jul 09 07:17:52 UTC 2024","547","/SchedulingOptimizationRegression","/C611063 Verify Publishing Converted Appointment Changes","","","","pre-request Create Appointment1",""
"passed","Tue Jul 09 07:17:40 UTC 2024","Tue Jul 09 07:17:40 UTC 2024","580","/SchedulingOptimizationRegression","/C603986 Verify edit components, overlapping appointments, drafts with different timzones","","","","pre-request Add Availability to Employee1",""
"passed","Tue Jul 09 07:19:08 UTC 2024","Tue Jul 09 07:19:09 UTC 2024","819","/tasks","old version of endpoint","","","","pre-request CloseReport",""
"passed","Tue Jul 09 07:19:20 UTC 2024","Tue Jul 09 07:19:20 UTC 2024","294","/SchedulingOptimizationRegression","/C000010 Implement ""Optimize Schedule By""","","","","pre-request Connect Employee2 vs Clients",""
"passed","Tue Jul 09 07:22:48 UTC 2024","Tue Jul 09 07:22:48 UTC 2024","316","/SchedulingOptimizationRegression","/Optimization validation","","","","test optimizationType == EmployeeCancellationCoverage and at least one of the details contains startDateTime or endDateTime are not like 2024-02-22T00:00:00",""
"passed","Tue Jul 09 07:18:51 UTC 2024","Tue Jul 09 07:18:52 UTC 2024","812","/search","/resources","","","","testSearchResourcesResponse",""
"passed","Tue Jul 09 07:20:51 UTC 2024","Tue Jul 09 07:20:51 UTC 2024","269","/learn","/video","","","","pre-requestContacts",""
"passed","Tue Jul 09 07:18:20 UTC 2024","Tue Jul 09 07:18:22 UTC 2024","2349","/claims","/labels","","","","testPostNewClaimsLabelParent",""
"passed","Tue Jul 09 07:19:11 UTC 2024","Tue Jul 09 07:19:11 UTC 2024","722","/scheduling","Sync Appointment Type","","","","testGetPermissionsGroups",""
"passed","Tue Jul 09 07:18:58 UTC 2024","Tue Jul 09 07:19:02 UTC 2024","4550","/SchedulingOptimizationRegression","/C000011 Verify that appointments are scheduled for clients that are connected to providers and have a custom rate for one of those providers on a service code associated with their authorization","","","","pre-request Connect Employee2 vs Clients NEW",""
"passed","Tue Jul 09 07:18:27 UTC 2024","Tue Jul 09 07:18:27 UTC 2024","263","/SchedulingOptimizationRegression","/C609045 Draft edit event Drawer works with locations without coordinates","","","","pre-request Deactivate Client3",""
"passed","Tue Jul 09 07:22:21 UTC 2024","Tue Jul 09 07:22:22 UTC 2024","315","/SchedulingOptimizationRegression","/Provider Cxl Coverage Split","","","","pre-request Create Appointment1",""
"passed","Tue Jul 09 07:19:43 UTC 2024","Tue Jul 09 07:19:44 UTC 2024","643","/payroll","/pto","/settings","","","testPayrollPtoSettingsPut",""
"passed","Tue Jul 09 07:22:13 UTC 2024","Tue Jul 09 07:22:13 UTC 2024","375","/SchedulingOptimizationRegression","/Include Meal Break Gaps in Draft Schedule","30mins lunch break for providers working over 5hours","","","pre-request Create Client4",""
"passed","Tue Jul 09 07:18:34 UTC 2024","Tue Jul 09 07:18:35 UTC 2024","944","/geo","","","","","testGeoReversegeocodeEnterpriseUkraine","Release: 7.10  
Ticket: CRCH-6687  
Description: Updated request to include new property ""providerStatusCode"""
"passed","Tue Jul 09 07:18:18 UTC 2024","Tue Jul 09 07:18:20 UTC 2024","1561","/permissions","/groups","","","","testGetPermissionsGroupsIdSearchemployees",""
"passed","Tue Jul 09 07:20:02 UTC 2024","Tue Jul 09 07:20:04 UTC 2024","1094","/billing","/MembersApi","/Billing","","","test billingmanager.loadds5862","Path:

BILLING & TIMESHEETS > Billing > click Load Totals link at the end of the list"
"failed","Tue Jul 09 07:22:42 UTC 2024","Tue Jul 09 07:22:42 UTC 2024","457","/SchedulingOptimizationRegression","/Optimization validation","","","","test employeeCancellationDetails length > 5",""
"passed","Tue Jul 09 07:22:42 UTC 2024","Tue Jul 09 07:22:42 UTC 2024","268","/SchedulingOptimizationRegression","/Provider Cxl Coverage - Publish draft schedule","","","","pre-request Delete multiple Events",""
"passed","Tue Jul 09 07:19:35 UTC 2024","Tue Jul 09 07:19:35 UTC 2024","292","/SchedulingOptimizationRegression","/C611080 Verify ServiceCodes, Activity logs of updateEvent with NEW Client Optimization","","","","pre-request Update Draft 4","Verify Post status

Place - Scheduling > Draft Schedules > Draft Schedules tab"
"passed","Tue Jul 09 07:20:44 UTC 2024","Tue Jul 09 07:20:45 UTC 2024","283","/SchedulingOptimizationRegression","/Verify recurrence parameter","","","","pre-request Add Primary Location to Client2",""
"passed","Tue Jul 09 07:20:49 UTC 2024","Tue Jul 09 07:20:50 UTC 2024","709","/learn","/video","","","","testAssignClientToBranchByIdForVideo",""
"passed","Tue Jul 09 07:18:13 UTC 2024","Tue Jul 09 07:18:14 UTC 2024","1104","/learn","/bundles","","","","pre-request Create Client",""
"passed","Tue Jul 09 07:21:57 UTC 2024","Tue Jul 09 07:22:13 UTC 2024","15151","/SchedulingOptimizationRegression","/C000010 Implement ""Optimize Schedule By""","","","","pre-request C000010 delay 15 seconds ExistingSchedule/allChanges/ClientAcceptedHours",""
"passed","Tue Jul 09 07:17:40 UTC 2024","Tue Jul 09 07:17:40 UTC 2024","632","Auth","","","","","auth",""
"passed","Tue Jul 09 07:17:31 UTC 2024","Tue Jul 09 07:17:32 UTC 2024","662","/SchedulingOptimizationRegression","/C611059 Verify cases with existing draft editing(address, time, service code, date, provider) and replaceEvent Rollback logic","","","","pre-request Connect Employee2 vs Clients",""
"passed","Tue Jul 09 07:19:50 UTC 2024","Tue Jul 09 07:19:50 UTC 2024","527","/SchedulingOptimizationRegression","/C811733 Publish schedules for generics","","","","pre-request Set Default Settings",""
"passed","Tue Jul 09 07:19:34 UTC 2024","Tue Jul 09 07:19:34 UTC 2024","217","/SchedulingOptimizationRegression","/C000012 Verify that appointments are scheduled for clients that are connected to providers and have a service code that uses the default rate associated with their authorization","","","","pre-request Create ServiceCode1",""
"passed","Tue Jul 09 07:23:33 UTC 2024","Tue Jul 09 07:23:34 UTC 2024","605","/SchedulingOptimizationRegression","/Historical Data in Clinic Algorithm","/C951299 Preferred client gets scheduled with their most preferred provider","","","pre-request Create Client1",""
"passed","Tue Jul 09 07:23:49 UTC 2024","Tue Jul 09 07:23:50 UTC 2024","540","/SchedulingOptimizationRegression","/Switching Orders - Schedule Creation Lunch Break Enhancement","","","","pre-request Deactivate Client3",""
"passed","Tue Jul 09 07:22:43 UTC 2024","Tue Jul 09 07:22:43 UTC 2024","318","/SchedulingOptimizationRegression","/Provider Cxl Coverage - Publish draft schedule","","","","pre-request Connect Employee1 vs Client3",""
"passed","Tue Jul 09 07:17:42 UTC 2024","Tue Jul 09 07:17:44 UTC 2024","1580","/internal","/resources","","","","testInternalResourcesDelete",""
"passed","Tue Jul 09 07:22:42 UTC 2024","Tue Jul 09 07:22:43 UTC 2024","467","/SchedulingOptimizationRegression","/Provider Cxl Coverage - Publish draft schedule","","","","pre-request Create Client3",""
"passed","Tue Jul 09 07:18:33 UTC 2024","Tue Jul 09 07:18:34 UTC 2024","951","/contact","/activity","","","","testPostContactNewHireCheckIn30_60_90",""
"passed","Tue Jul 09 07:23:10 UTC 2024","Tue Jul 09 07:23:10 UTC 2024","508","Auth","","","","","authOldAPI",""
"passed","Tue Jul 09 07:20:22 UTC 2024","Tue Jul 09 07:20:24 UTC 2024","2074","/SchedulingOptimizationRegression","/Include Meal Break Gaps in Draft Schedule","45mins lunch break for providers working over 3hours15mins","","","test C735599 POST FCAH - Verify that creating an optimisation of two three-hour sessions, lunch time will be added for the provider",""
"passed","Tue Jul 09 07:20:15 UTC 2024","Tue Jul 09 07:20:20 UTC 2024","4821","/SchedulingOptimizationRegression","/C000010 Implement ""Optimize Schedule By""","","","","test C000010 POSTSchedulingOptimizationOptimize NewSchedule/Balanced/AuthorizedHours",""
"passed","Tue Jul 09 07:20:13 UTC 2024","Tue Jul 09 07:20:14 UTC 2024","713","Auth","","","","","authOldAPI",""
"passed","Tue Jul 09 07:25:09 UTC 2024","Tue Jul 09 07:25:09 UTC 2024","191","/SchedulingOptimizationRegression","/C951535 No Conflicts for recurring schedules up to 5 weeks Clinical","","","","pre-request Add Primary Location to Client1",""
"passed","Tue Jul 09 07:19:48 UTC 2024","Tue Jul 09 07:19:49 UTC 2024","573","/SchedulingOptimizationRegression","/C811733 Publish schedules for generics","","","","auth",""
"passed","Tue Jul 09 07:24:28 UTC 2024","Tue Jul 09 07:24:28 UTC 2024","375","/SchedulingOptimizationRegression","/Provider Cxl Coverage - Publish draft schedule","","","","pre-request Create Appointment3",""
"passed","Tue Jul 09 07:18:08 UTC 2024","Tue Jul 09 07:18:09 UTC 2024","774","/messaging","/chat","","","","testPostMessagingChartOpponentUserId",""
"passed","Tue Jul 09 07:18:32 UTC 2024","Tue Jul 09 07:18:33 UTC 2024","878","/permissions","/groups","","","","pre-requestPermissionGroups",""
"passed","Tue Jul 09 07:18:11 UTC 2024","Tue Jul 09 07:18:11 UTC 2024","349","/SchedulingOptimizationRegression","/C000005 Verify that the drafts timezone of which is changed are completely publishing without errors","","","","test C000005 Create Appointment1 with >2000 symbols Note length",""
"passed","Tue Jul 09 07:19:53 UTC 2024","Tue Jul 09 07:19:53 UTC 2024","596","/billing","/MembersApi","/Billing","","","test billingmanager.loadBillingListTotals","Path:

BILLING & TIMESHEETS > Billing > click Load Totals link at the end of the list"
"passed","Tue Jul 09 07:18:55 UTC 2024","Tue Jul 09 07:18:56 UTC 2024","511","/SchedulingOptimizationRegression","/C000008 Verify that service code is valid for optimization when it has a fee schedule with an insurance different from the associated client","","","","pre-request Add DefaultRate to ServiceCode1",""
"passed","Tue Jul 09 07:22:13 UTC 2024","Tue Jul 09 07:22:16 UTC 2024","2202","/SchedulingOptimizationRegression","/C000010 Implement ""Optimize Schedule By""","","","","test C000010 POSTSchedulingOptimizationOptimize ExistingSchedule/allChanges/AuthorizedHours",""
"passed","Tue Jul 09 07:18:01 UTC 2024","Tue Jul 09 07:18:02 UTC 2024","764","/messaging","/labels","","","","testGetMessagingLabelsResponse",""
"passed","Tue Jul 09 07:18:46 UTC 2024","Tue Jul 09 07:18:47 UTC 2024","447","/SchedulingOptimizationRegression","/C000011 Verify that appointments are scheduled for clients that are connected to providers and have a custom rate for one of those providers on a service code associated with their authorization","","","","pre-request Set Default Settings",""
"passed","Tue Jul 09 07:19:54 UTC 2024","Tue Jul 09 07:19:55 UTC 2024","258","/payroll","old version of endpoint","","","","testPayrollSetPayCode",""
"passed","Tue Jul 09 07:18:08 UTC 2024","Tue Jul 09 07:18:11 UTC 2024","3502","/geo","","","","","testGeoGeocodeEnterprise","Release: 7.10  
Ticket: CRCH-6687  
Description: Updated request to include new property ""providerStatusCode"""
"passed","Tue Jul 09 07:17:40 UTC 2024","Tue Jul 09 07:17:41 UTC 2024","641","Auth","","","","","authOldAPI",""
"passed","Tue Jul 09 07:26:19 UTC 2024","Tue Jul 09 07:26:19 UTC 2024","152","/SchedulingOptimizationRegression","Provider Cancellation & Non-Billable Events Optimisation","","","","pre-request Location3 Delete",""
"passed","Tue Jul 09 07:21:15 UTC 2024","Tue Jul 09 07:21:40 UTC 2024","25312","/SchedulingOptimizationRegression","/Provider Cxl Coverage Span Create Events","","","","pre-request Connect Employee2 vs Clients NEW",""
